record_id,zone_id,zone_name,road,latitude,longitude,hour,vehicle_density,average_speed_kmh,queue_length_m,road_condition_score,accident_count,pedestrian_density,noise_db,signal_delay_sec,spillover_risk_percent,hotspot_composite_score,hotspot_risk_label,data_category
HOTSPOT-005214,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,17,0.99,5.9,1656.2,0.8,0,0.78,89.3,111.0,72.3,78.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005215,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,19,0.99,4.6,1642.3,0.78,0,0.88,92.4,111.2,80.2,80.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005216,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,13,0.688,11.8,1101.9,0.72,0,0.52,84.6,65.7,58.7,58.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005217,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,20,0.99,5.1,1590.1,0.99,0,0.92,93.2,110.2,77.3,78.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005218,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,23,0.248,24.1,498.9,0.68,0,0.2,83.4,25.7,27.2,27.5,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005219,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,17,0.99,5.1,1627.3,0.68,1,0.81,99.5,109.2,83.0,90.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005220,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,3,0.413,16.6,699.4,0.66,1,0.47,92.7,26.6,49.2,52.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005221,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,4,0.419,14.0,629.6,0.59,1,0.43,96.1,41.3,52.9,53.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005222,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,11,0.99,5.1,1535.1,0.74,0,0.78,96.7,110.6,72.5,79.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005223,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,13,0.669,14.3,1117.6,0.78,0,0.69,91.1,71.6,54.1,57.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005224,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,16,0.746,9.5,1240.4,0.8,0,0.72,90.1,64.0,58.7,64.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005225,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,20,0.99,5.4,1635.8,0.73,0,0.8,97.5,108.9,80.1,79.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005226,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,9,0.99,6.9,1715.3,0.62,0,1.0,92.7,104.9,78.6,81.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005227,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,20,0.99,4.0,1728.4,0.64,0,0.81,94.5,122.7,76.6,81.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005228,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,15,0.693,15.4,1109.1,0.86,0,0.44,87.0,74.6,55.6,55.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005229,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,5,0.391,15.3,728.8,0.61,0,0.43,88.5,19.1,39.4,42.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005230,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,18,0.99,10.6,1697.4,0.96,0,0.85,87.6,102.3,73.4,75.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005231,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,3,0.4,19.8,716.0,0.69,0,0.42,84.4,28.6,40.3,39.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005232,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,5,0.351,16.2,552.9,0.7,0,0.53,87.4,29.9,35.9,39.1,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005233,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,20,0.99,6.8,1549.9,0.94,0,0.82,88.6,108.5,72.8,77.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005234,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,6,0.26,22.4,519.7,0.85,0,0.38,84.6,23.7,22.9,29.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005235,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,16,0.708,13.1,1263.0,0.67,0,0.55,86.5,79.7,61.5,60.9,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005236,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,23,0.237,35.7,438.3,0.96,0,0.18,79.8,19.9,15.8,17.1,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005237,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,18,0.99,5.4,1630.1,0.7,3,0.89,109.7,116.1,95.7,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005238,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,4,0.44,12.0,712.9,0.67,0,0.31,93.4,23.2,41.4,44.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005239,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,13,0.762,11.7,1338.9,0.91,1,0.53,95.8,65.7,70.9,72.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005240,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,8,0.97,9.6,1615.7,0.9,0,0.87,88.8,107.5,71.8,75.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005241,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,9,0.99,7.7,1595.8,0.89,0,0.9,92.2,108.8,71.0,77.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005242,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,11,0.99,7.3,1657.9,0.67,0,0.94,93.7,99.6,73.5,79.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005243,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,21,0.99,7.9,1611.6,0.91,0,0.87,90.4,117.0,70.4,77.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005244,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,9,0.99,5.5,1659.4,0.82,2,0.98,100.3,120.9,97.9,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005245,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,1,0.317,24.3,583.9,0.84,0,0.54,81.1,25.1,31.2,32.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005246,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,21,0.99,8.0,1541.6,0.91,0,0.74,89.3,109.4,76.8,76.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005247,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,18,0.99,4.0,1715.0,0.74,0,0.82,93.9,111.1,72.7,80.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005248,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,7,0.247,20.0,337.2,0.76,0,0.47,86.6,21.2,32.8,30.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005249,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,8,0.99,5.3,1655.1,0.76,0,0.88,94.7,114.4,75.3,80.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005250,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,17,0.99,4.4,1622.3,0.51,1,0.92,100.8,121.8,92.2,92.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005251,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,7,0.251,25.5,405.6,0.84,0,0.47,83.1,10.0,21.6,26.7,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005252,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,4,0.509,14.1,873.1,0.51,1,0.43,94.6,54.3,54.2,59.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005253,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,18,0.99,4.0,1635.0,0.65,0,0.86,97.9,111.5,77.0,81.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005254,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,23,0.28,17.6,452.6,0.6,0,0.2,87.6,17.7,32.5,32.7,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005255,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,4.3,1601.0,0.71,0,0.99,93.1,106.6,73.3,81.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005256,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,18,0.99,6.2,1565.2,0.85,0,0.93,87.8,104.4,75.6,79.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005257,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,4,0.491,11.5,733.5,0.69,2,0.49,101.2,38.6,70.0,68.5,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005258,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,3,0.469,17.9,759.9,0.72,0,0.45,87.0,27.6,40.2,43.4,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005259,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,13,0.955,4.0,1536.4,0.69,0,0.46,97.9,114.7,72.3,76.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005260,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,17,0.99,4.9,1545.7,0.68,0,1.0,88.2,105.4,73.5,81.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005261,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,22,0.23,20.2,360.9,0.7,0,0.28,87.8,26.9,22.7,28.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005262,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,19,0.99,6.3,1680.5,0.59,0,0.89,94.1,118.9,77.7,80.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005263,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,13,0.835,9.1,1322.0,0.79,0,0.53,91.4,84.5,59.7,67.5,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005264,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,10,0.99,6.6,1718.5,0.72,0,0.88,92.7,115.9,77.9,79.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005265,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,2,0.471,13.1,787.0,0.68,0,0.47,88.8,28.1,47.0,47.1,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005266,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,10,0.99,7.2,1610.6,0.65,0,0.9,94.1,121.2,77.7,79.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005267,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,17,0.99,4.6,1559.6,0.58,0,0.98,96.7,117.0,76.7,82.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005268,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,16,0.641,14.5,1017.4,0.85,0,0.49,87.9,71.1,49.8,53.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005269,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,10,0.99,5.8,1575.6,0.63,0,0.79,95.4,113.1,79.8,79.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005270,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,10,0.99,6.2,1581.5,0.64,0,0.74,95.2,106.4,79.2,79.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005271,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,1,0.389,19.2,549.6,0.7,0,0.38,84.4,40.2,32.7,37.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005272,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,0,0.284,22.3,409.8,0.82,0,0.23,82.2,10.0,28.8,28.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005273,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,17,0.99,5.9,1630.5,0.69,0,0.84,94.2,109.9,71.8,79.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005274,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,5,0.462,11.7,822.8,0.58,0,0.44,93.2,35.3,48.0,48.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005275,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,23,0.241,15.9,374.2,0.72,1,0.26,91.4,12.6,40.4,41.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005276,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,21,0.99,8.5,1622.9,0.91,0,0.99,93.5,110.3,70.3,77.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005277,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,18,0.99,10.8,1665.9,0.78,0,0.78,87.8,98.9,75.1,75.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005278,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,3,0.413,16.2,774.4,0.7,0,0.33,88.8,40.5,39.5,41.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005279,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,11,0.99,4.0,1619.3,0.57,0,0.76,97.9,111.8,74.6,81.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005280,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,6,0.31,13.4,549.8,0.61,0,0.44,86.6,29.3,37.9,39.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005281,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,12,0.745,19.0,1265.5,0.91,2,0.52,92.4,61.9,70.7,76.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005282,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,9,0.99,11.9,1612.6,0.82,2,0.95,96.8,115.7,92.9,96.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005283,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,10,0.99,9.5,1616.7,0.87,0,0.81,90.3,110.1,74.7,76.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005284,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,15,0.759,7.9,1349.3,0.61,0,0.7,92.5,77.5,67.7,68.4,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005285,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,2,0.496,12.7,811.5,0.62,0,0.31,91.1,33.7,47.2,47.7,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005286,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,8,0.99,8.4,1624.2,0.74,0,0.69,90.3,105.6,73.2,76.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005287,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,21,0.99,4.4,1588.0,0.71,0,1.0,94.9,105.2,80.4,81.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005288,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,6,0.314,21.3,503.9,0.73,0,0.49,82.2,19.7,29.2,33.5,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005289,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,21,0.99,5.9,1647.1,0.75,1,0.71,92.3,113.4,84.8,88.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005290,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,18,0.99,6.2,1628.5,0.66,0,0.96,92.1,117.9,80.0,80.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005291,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,15,0.66,10.9,1109.1,0.76,0,0.62,93.2,73.4,57.2,59.0,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005292,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,2,0.377,32.8,721.6,0.97,0,0.57,81.5,28.0,31.5,29.7,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005293,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,8,0.99,5.5,1596.6,0.62,0,0.94,92.7,102.1,78.2,81.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005294,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,8,0.99,4.0,1716.4,0.61,0,0.87,95.1,103.2,75.3,81.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005295,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,12,0.989,4.0,1620.6,0.65,0,0.59,99.2,103.4,73.8,79.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005296,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,4,0.374,17.4,658.6,0.75,0,0.47,87.5,33.1,32.6,39.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005297,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,20,0.99,8.6,1721.6,0.79,0,0.99,88.2,121.0,78.6,78.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005298,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,23,0.269,23.8,521.8,0.75,0,0.29,81.3,10.0,29.2,28.8,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005299,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,14,0.621,12.5,1001.2,0.97,0,0.61,88.4,67.3,50.1,54.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005300,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,8,0.99,4.0,1543.8,0.66,0,0.74,96.2,120.6,73.6,80.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005301,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,14,0.731,20.6,1187.6,0.84,0,0.55,85.9,61.2,53.7,55.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005302,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,2,0.475,16.8,794.8,0.68,1,0.41,93.9,42.3,55.6,54.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005303,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,5.4,1663.8,0.68,0,0.99,94.6,110.5,79.7,81.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005304,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,12,0.908,5.9,1398.3,0.6,0,0.59,94.8,86.0,68.3,74.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005305,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,15,0.843,7.9,1460.6,0.6,0,0.66,93.7,89.9,66.6,72.3,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005306,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,17,0.99,6.6,1536.6,0.94,0,0.92,90.9,101.3,70.7,78.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005307,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,1,0.39,14.6,592.8,0.61,0,0.26,90.5,18.0,39.8,40.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005308,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,13,0.752,11.2,1193.4,0.93,0,0.64,92.5,75.2,60.4,61.9,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005309,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,10,0.99,7.1,1659.9,0.77,1,0.76,95.2,122.8,81.1,87.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005310,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,3,0.512,12.4,760.9,0.63,1,0.5,92.5,49.5,52.0,59.3,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005311,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,16,0.6,14.0,974.8,0.89,0,0.6,88.8,56.1,50.2,52.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005312,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,21,0.99,6.4,1660.4,0.81,0,0.95,90.6,110.6,77.1,79.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005313,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,8,0.99,4.1,1564.0,0.63,0,0.75,94.1,110.4,75.9,80.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005314,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,21,0.99,8.0,1599.6,0.78,0,0.9,92.1,114.9,77.6,78.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005315,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,18,0.99,4.3,1599.6,0.58,0,1.0,93.4,107.9,77.9,82.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005316,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,18,0.99,5.8,1685.4,0.56,2,0.93,105.6,115.4,98.0,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005317,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,16,0.813,6.2,1328.2,0.6,2,0.62,100.4,77.2,88.6,90.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005318,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,7,0.22,27.6,454.2,0.78,0,0.35,82.3,11.2,27.6,24.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005319,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,11,0.99,11.0,1671.8,0.88,0,0.96,87.4,107.8,74.3,76.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005320,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,20,0.99,5.9,1722.4,0.73,1,0.83,100.8,113.7,86.8,89.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005321,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,4,0.41,22.4,715.1,0.86,0,0.51,85.7,38.9,32.1,37.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-005322,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,17,0.99,8.4,1641.4,0.84,0,0.83,90.4,122.2,71.3,77.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
